Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2015.11.09 13:34:00;Buy;0.79;EURUSD;1.07581;;1.07575;2015.11.09 15:25:02;1.07575;;;-4.74;[tp]
2015.11.09 13:32:03;Buy;0.57;EURUSD;1.07593;;1.07575;2015.11.09 15:25:02;1.07575;;;-10.26;[tp]
2015.11.09 13:31:02;Buy;0.40;EURUSD;1.07608;;1.07575;2015.11.09 15:25:02;1.07575;;;-13.20;[tp]
2015.11.09 13:30:02;Buy;0.29;EURUSD;1.07620;;1.07575;2015.11.09 15:25:02;1.07575;;;-13.05;[tp]
2015.11.09 13:28:00;Buy;0.21;EURUSD;1.07641;;1.07575;2015.11.09 15:25:02;1.07575;;;-13.86;[tp]
2015.11.06 17:49:00;Buy;0.29;EURUSD;1.07295;;1.07382;2015.11.06 17:58:46;1.07382;;;25.23;[tp]
2015.11.06 17:33:00;Buy;0.21;EURUSD;1.07310;;1.07382;2015.11.06 17:58:46;1.07382;;;15.12;[tp]
2015.11.06 14:10:01;Buy;1.11;EURUSD;1.07155;;1.07467;2015.11.06 15:06:37;1.07467;;;346.32;[tp]
2015.11.06 14:08:00;Buy;0.79;EURUSD;1.07166;;1.07467;2015.11.06 15:06:37;1.07467;;;237.79;[tp]
2015.11.06 13:31:00;Buy;0.57;EURUSD;1.07212;;1.07467;2015.11.06 15:06:37;1.07467;;;145.35;[tp]
2015.11.06 13:30:01;Buy;0.40;EURUSD;1.08568;;1.07467;2015.11.06 15:06:37;1.07467;;;-440.40;[tp]
2015.11.06 13:17:01;Buy;0.29;EURUSD;1.08611;;1.07467;2015.11.06 15:06:37;1.07467;;;-331.76;[tp]
2015.11.06 13:16:00;Buy;0.21;EURUSD;1.08623;;1.07467;2015.11.06 15:06:37;1.07467;;;-242.76;[tp]
2015.11.06 14:56:04;Sell;0.40;GBPUSD;1.50761;;1.50648;2015.11.06 15:00:01;1.50648;;;45.20;[tp]
2015.11.06 14:42:01;Sell;0.29;GBPUSD;1.50738;;1.50648;2015.11.06 15:00:01;1.50648;;;26.10;[tp]
2015.11.06 14:38:03;Sell;0.21;GBPUSD;1.50714;;1.50648;2015.11.06 15:00:01;1.50648;;;13.86;[tp]
2015.11.06 06:55:07;Buy;1.11;EURUSD;1.08699;;1.08738;2015.11.06 07:06:27;1.08738;;;43.29;[tp]
2015.11.06 06:46:00;Buy;0.79;EURUSD;1.08710;;1.08738;2015.11.06 07:06:27;1.08738;;;22.12;[tp]
2015.11.06 06:45:02;Buy;0.57;EURUSD;1.08721;;1.08738;2015.11.06 07:06:27;1.08738;;;9.69;[tp]
2015.11.06 06:30:00;Buy;0.40;EURUSD;1.08733;;1.08738;2015.11.06 07:06:27;1.08738;;;2.00;[tp]
2015.11.06 06:18:05;Buy;0.29;EURUSD;1.08749;;1.08738;2015.11.06 07:06:27;1.08738;;;-3.19;[tp]
2015.11.06 06:17:00;Buy;0.21;EURUSD;1.08763;;1.08738;2015.11.06 07:06:27;1.08738;;;-5.25;[tp]
2015.11.05 17:41:00;Sell;0.40;USDJPY;121.785;;121.692;2015.11.05 19:22:24;121.692;;;30.57;[tp]
2015.11.05 17:30:03;Sell;0.29;USDJPY;121.767;;121.692;2015.11.05 19:22:24;121.692;;;17.87;[tp]
2015.11.05 17:28:00;Sell;0.21;USDJPY;121.747;;121.692;2015.11.05 19:22:24;121.692;;;9.49;[tp]
2015.11.05 16:01:00;Sell;0.57;GBPUSD;1.52608;;1.52491;2015.11.05 16:03:30;1.52491;;;66.69;[tp]
2015.11.05 15:47:00;Sell;0.40;GBPUSD;1.52580;;1.52491;2015.11.05 16:03:30;1.52491;;;35.60;[tp]
2015.11.05 15:44:01;Sell;0.29;GBPUSD;1.52551;;1.52491;2015.11.05 16:03:30;1.52491;;;17.40;[tp]
2015.11.05 15:41:02;Sell;0.21;GBPUSD;1.52516;;1.52491;2015.11.05 16:03:30;1.52491;;;5.25;[tp]
2015.11.05 15:27:00;Buy;0.40;EURUSD;1.08609;;1.08719;2015.11.05 15:36:53;1.08719;;;44.00;[tp]
2015.11.05 15:25:00;Buy;0.29;EURUSD;1.08644;;1.08719;2015.11.05 15:36:53;1.08719;;;21.75;[tp]
2015.11.05 15:23:00;Buy;0.21;EURUSD;1.08660;;1.08719;2015.11.05 15:36:53;1.08719;;;12.39;[tp]
2015.11.05 10:17:01;Buy;1.11;EURUSD;1.08555;;1.08629;2015.11.05 10:51:04;1.08629;;;82.14;[tp]
2015.11.05 10:12:05;Buy;0.79;EURUSD;1.08591;;1.08629;2015.11.05 10:51:04;1.08629;;;30.02;[tp]
2015.11.05 10:11:05;Buy;0.57;EURUSD;1.08624;;1.08629;2015.11.05 10:51:04;1.08629;;;2.85;[tp]
2015.11.05 10:01:00;Buy;0.40;EURUSD;1.08642;;1.08629;2015.11.05 10:51:04;1.08629;;;-5.20;[tp]
2015.11.05 09:42:00;Buy;0.29;EURUSD;1.08662;;1.08629;2015.11.05 10:51:04;1.08629;;;-9.57;[tp]
2015.11.05 09:33:00;Buy;0.21;EURUSD;1.08678;;1.08629;2015.11.05 10:51:04;1.08629;;;-10.29;[tp]
2015.11.05 07:59:00;Sell;1.11;USDJPY;121.823;;121.660;2015.11.05 08:20:37;121.660;;;148.72;[tp]
2015.11.05 07:58:00;Sell;0.79;USDJPY;121.771;;121.660;2015.11.05 08:20:37;121.660;;;72.08;[tp]
2015.11.05 07:56:01;Sell;0.57;USDJPY;121.674;;121.660;2015.11.05 08:20:37;121.660;;;6.56;[tp]
2015.11.05 07:34:00;Sell;0.40;USDJPY;121.664;;121.660;2015.11.05 08:20:37;121.660;;;1.32;[tp]
2015.11.05 07:33:00;Sell;0.29;USDJPY;121.642;;121.660;2015.11.05 08:20:37;121.660;;;-4.29;[tp]
2015.11.05 07:16:00;Sell;0.21;USDJPY;121.586;;121.660;2015.11.05 08:20:37;121.660;;;-12.77;[tp]
2015.11.05 07:33:00;Buy;1.11;EURUSD;1.08433;;1.08480;2015.11.05 08:08:20;1.08480;;;52.17;[tp]
2015.11.05 07:28:00;Buy;0.79;EURUSD;1.08496;;1.08480;2015.11.05 08:08:20;1.08480;;;-12.64;[tp]
2015.11.05 07:25:01;Buy;0.57;EURUSD;1.08513;;1.08480;2015.11.05 08:08:20;1.08480;;;-18.81;[tp]
2015.11.05 07:06:00;Buy;0.40;EURUSD;1.08562;;1.08480;2015.11.05 08:08:20;1.08480;;;-32.80;[tp]
2015.11.05 07:02:01;Buy;0.29;EURUSD;1.08579;;1.08480;2015.11.05 08:08:20;1.08480;;;-28.71;[tp]
2015.11.05 07:01:01;Buy;0.21;EURUSD;1.08603;;1.08480;2015.11.05 08:08:20;1.08480;;;-25.83;[tp]
2015.11.04 20:38:00;Sell;0.79;GBPUSD;1.53884;;1.53788;2015.11.04 21:28:22;1.53788;;;75.84;[tp]
2015.11.04 20:37:01;Sell;0.57;GBPUSD;1.53872;;1.53788;2015.11.04 21:28:22;1.53788;;;47.88;[tp]
2015.11.04 20:14:00;Sell;0.40;GBPUSD;1.53859;;1.53788;2015.11.04 21:28:22;1.53788;;;28.40;[tp]
2015.11.04 20:11:11;Sell;0.29;GBPUSD;1.53819;;1.53788;2015.11.04 21:28:22;1.53788;;;8.99;[tp]
2015.11.04 20:00:01;Sell;0.21;GBPUSD;1.53807;;1.53788;2015.11.04 21:28:22;1.53788;;;3.99;[tp]
2015.11.04 15:49:00;Buy;1.11;EURUSD;1.08507;;1.08587;2015.11.04 15:54:51;1.08587;;;88.80;[tp]
2015.11.04 15:47:00;Buy;0.79;EURUSD;1.08531;;1.08587;2015.11.04 15:54:51;1.08587;;;44.24;[tp]
2015.11.04 15:46:00;Buy;0.57;EURUSD;1.08548;;1.08587;2015.11.04 15:54:51;1.08587;;;22.23;[tp]
2015.11.04 15:42:02;Buy;0.40;EURUSD;1.08578;;1.08587;2015.11.04 15:54:51;1.08587;;;3.60;[tp]
2015.11.04 15:40:04;Buy;0.29;EURUSD;1.08602;;1.08587;2015.11.04 15:54:51;1.08587;;;-4.35;[tp]
2015.11.04 15:35:00;Buy;0.21;EURUSD;1.08619;;1.08587;2015.11.04 15:54:51;1.08587;;;-6.72;[tp]
2015.11.04 14:33:01;Sell;1.11;USDJPY;121.431;;121.406;2015.11.04 14:41:45;121.406;;;22.86;[tp]
2015.11.04 14:23:02;Sell;0.79;USDJPY;121.419;;121.406;2015.11.04 14:41:45;121.406;;;8.46;[tp]
2015.11.04 14:22:00;Sell;0.57;USDJPY;121.404;;121.406;2015.11.04 14:41:45;121.406;;;-0.94;[tp]
2015.11.04 13:43:00;Sell;0.40;USDJPY;121.381;;121.406;2015.11.04 14:41:45;121.406;;;-8.24;[tp]
2015.11.04 13:42:04;Sell;0.29;USDJPY;121.372;;121.406;2015.11.04 14:41:45;121.406;;;-8.12;[tp]
2015.11.04 13:37:00;Sell;0.21;USDJPY;121.362;;121.406;2015.11.04 14:41:45;121.406;;;-7.61;[tp]
2015.11.04 09:47:01;Sell;1.11;USDJPY;121.298;;121.227;2015.11.04 10:52:13;121.227;;;65.01;[tp]
2015.11.04 09:23:00;Sell;0.79;USDJPY;121.281;;121.227;2015.11.04 10:52:13;121.227;;;35.19;[tp]
2015.11.04 08:55:00;Sell;0.57;USDJPY;121.269;;121.227;2015.11.04 10:52:13;121.227;;;19.75;[tp]
2015.11.04 08:53:00;Sell;0.40;USDJPY;121.242;;121.227;2015.11.04 10:52:13;121.227;;;4.95;[tp]
2015.11.04 08:48:00;Sell;0.29;USDJPY;121.229;;121.227;2015.11.04 10:52:13;121.227;;;0.48;[tp]
2015.11.04 08:47:00;Sell;0.21;USDJPY;121.218;;121.227;2015.11.04 10:52:13;121.227;;;-1.56;[tp]
2015.11.04 08:54:01;Buy;0.21;EURUSD;1.09194;;1.09284;2015.11.04 09:01:56;1.09284;;;18.90;[tp]
2015.11.04 07:31:03;Buy;0.40;EURUSD;1.09287;;1.09394;2015.11.04 07:59:37;1.09394;;;42.80;[tp]
2015.11.04 07:29:00;Buy;0.29;EURUSD;1.09311;;1.09394;2015.11.04 07:59:37;1.09394;;;24.07;[tp]
2015.11.04 07:16:00;Buy;0.21;EURUSD;1.09331;;1.09394;2015.11.04 07:59:37;1.09394;;;13.23;[tp]
2015.11.04 02:41:11;Buy;0.79;EURUSD;1.09403;;1.09492;2015.11.04 03:15:02;1.09492;;;70.31;[tp]
2015.11.04 02:40:00;Buy;0.57;EURUSD;1.09414;;1.09492;2015.11.04 03:15:02;1.09492;;;44.46;[tp]
2015.11.04 02:39:01;Buy;0.40;EURUSD;1.09428;;1.09492;2015.11.04 03:15:02;1.09492;;;25.60;[tp]
2015.11.04 02:34:00;Buy;0.29;EURUSD;1.09444;;1.09492;2015.11.04 03:15:02;1.09492;;;13.92;[tp]
2015.11.04 01:48:03;Buy;0.21;EURUSD;1.09458;;1.09492;2015.11.04 03:15:02;1.09492;;;7.14;[tp]
2015.11.03 14:53:02;Buy;1.11;EURUSD;1.09439;;1.09525;2015.11.03 15:11:40;1.09525;;;95.46;[tp]
2015.11.03 14:52:00;Buy;0.79;EURUSD;1.09468;;1.09525;2015.11.03 15:11:40;1.09525;;;45.03;[tp]
2015.11.03 14:51:00;Buy;0.57;EURUSD;1.09488;;1.09525;2015.11.03 15:11:40;1.09525;;;21.09;[tp]
2015.11.03 14:42:00;Buy;0.40;EURUSD;1.09530;;1.09525;2015.11.03 15:11:40;1.09525;;;-2.00;[tp]
2015.11.03 14:38:00;Buy;0.29;EURUSD;1.09543;;1.09525;2015.11.03 15:11:40;1.09525;;;-5.22;[tp]
2015.11.03 13:31:00;Buy;0.21;EURUSD;1.09594;;1.09525;2015.11.03 15:11:40;1.09525;;;-14.49;[tp]
2015.11.03 07:04:00;Sell;1.11;GBPUSD;1.54353;;1.54312;2015.11.03 07:32:05;1.54312;;;45.51;[tp]
2015.11.03 07:03:01;Sell;0.79;GBPUSD;1.54326;;1.54312;2015.11.03 07:32:05;1.54312;;;11.06;[tp]
2015.11.03 07:00:02;Sell;0.57;GBPUSD;1.54314;;1.54312;2015.11.03 07:32:05;1.54312;;;1.14;[tp]
2015.11.03 06:59:04;Sell;0.40;GBPUSD;1.54299;;1.54312;2015.11.03 07:32:05;1.54312;;;-5.20;[tp]
2015.11.03 06:57:01;Sell;0.29;GBPUSD;1.54288;;1.54312;2015.11.03 07:32:05;1.54312;;;-6.96;[tp]
2015.11.03 04:47:01;Sell;0.21;GBPUSD;1.54275;;1.54312;2015.11.03 07:32:05;1.54312;;;-7.77;[tp]
2015.11.03 01:22:00;Sell;0.29;GBPUSD;1.54264;;1.54176;2015.11.03 03:29:50;1.54176;;;25.52;[tp]
2015.11.03 01:21:06;Sell;0.21;GBPUSD;1.54244;;1.54176;2015.11.03 03:29:50;1.54176;;;14.28;[tp]
2015.11.03 00:23:04;Sell;0.57;USDJPY;120.839;;120.740;2015.11.03 02:14:48;120.740;;;46.74;[tp]
2015.11.03 00:17:15;Sell;0.40;USDJPY;120.823;;120.740;2015.11.03 02:14:48;120.740;;;27.50;[tp]
2015.11.03 00:11:00;Sell;0.29;USDJPY;120.810;;120.740;2015.11.03 02:14:48;120.740;;;16.81;[tp]
2015.11.02 20:20:01;Sell;0.21;USDJPY;120.794;;120.740;2015.11.03 02:14:48;120.740;;-0.45;9.39;[tp]
2015.11.02 20:27:01;Buy;0.21;EURUSD;1.10084;;1.10168;2015.11.02 21:00:24;1.10168;;;17.64;[tp]
2015.11.02 16:38:02;Buy;1.11;EURUSD;1.10219;;1.10266;2015.11.02 18:18:43;1.10266;;;52.17;[tp]
2015.11.02 16:14:00;Buy;0.79;EURUSD;1.10245;;1.10266;2015.11.02 18:18:43;1.10266;;;16.59;[tp]
2015.11.02 16:11:00;Buy;0.57;EURUSD;1.10273;;1.10266;2015.11.02 18:18:43;1.10266;;;-3.99;[tp]
2015.11.02 15:44:00;Buy;0.40;EURUSD;1.10313;;1.10266;2015.11.02 18:18:43;1.10266;;;-18.80;[tp]
2015.11.02 15:42:01;Buy;0.29;EURUSD;1.10325;;1.10266;2015.11.02 18:18:43;1.10266;;;-17.11;[tp]
2015.11.02 14:51:00;Buy;0.21;EURUSD;1.10341;;1.10266;2015.11.02 18:18:43;1.10266;;;-15.75;[tp]
2015.11.02 08:47:00;Sell;1.11;USDJPY;120.594;;120.568;2015.11.02 10:45:45;120.568;;;23.94;[tp]
2015.11.02 08:41:00;Sell;0.79;USDJPY;120.573;;120.568;2015.11.02 10:45:45;120.568;;;3.28;[tp]
2015.11.02 08:32:00;Sell;0.57;USDJPY;120.553;;120.568;2015.11.02 10:45:45;120.568;;;-7.09;[tp]
2015.11.02 08:06:03;Sell;0.40;USDJPY;120.510;;120.568;2015.11.02 10:45:45;120.568;;;-19.24;[tp]
2015.11.02 07:38:00;Sell;0.29;USDJPY;120.494;;120.568;2015.11.02 10:45:45;120.568;;;-17.80;[tp]
2015.11.02 07:25:00;Sell;0.21;USDJPY;120.481;;120.568;2015.11.02 10:45:45;120.568;;;-15.15;[tp]
2015.11.02 10:01:01;Buy;0.79;EURUSD;1.10037;;1.10136;2015.11.02 10:22:39;1.10136;;;78.21;[tp]
2015.11.02 10:00:01;Buy;0.57;EURUSD;1.10049;;1.10136;2015.11.02 10:22:39;1.10136;;;49.59;[tp]
2015.11.02 09:49:00;Buy;0.40;EURUSD;1.10086;;1.10136;2015.11.02 10:22:39;1.10136;;;20.00;[tp]
2015.11.02 09:45:04;Buy;0.29;EURUSD;1.10097;;1.10136;2015.11.02 10:22:39;1.10136;;;11.31;[tp]
2015.11.02 09:44:00;Buy;0.21;EURUSD;1.10122;;1.10136;2015.11.02 10:22:39;1.10136;;;2.94;[tp]
2015.11.02 08:27:00;Buy;0.21;EURUSD;1.10192;;1.10316;2015.11.02 08:41:49;1.10316;;;26.04;[tp]
2015.11.02 00:59:07;Buy;0.21;EURUSD;1.10191;;1.10270;2015.11.02 01:24:58;1.10270;;;16.59;[tp]
2015.10.30 16:32:00;Sell;1.11;USDJPY;120.777;;120.673;2015.10.30 17:10:26;120.673;;;95.66;[tp]
2015.10.30 16:22:00;Sell;0.79;USDJPY;120.757;;120.673;2015.10.30 17:10:26;120.673;;;54.99;[tp]
2015.10.30 16:21:00;Sell;0.57;USDJPY;120.734;;120.673;2015.10.30 17:10:26;120.673;;;28.81;[tp]
2015.10.30 16:20:04;Sell;0.40;USDJPY;120.706;;120.673;2015.10.30 17:10:26;120.673;;;10.94;[tp]
2015.10.30 16:13:00;Sell;0.29;USDJPY;120.696;;120.673;2015.10.30 17:10:26;120.673;;;5.53;[tp]
2015.10.30 16:00:07;Sell;0.21;USDJPY;120.677;;120.673;2015.10.30 17:10:26;120.673;;;0.70;[tp]
2015.10.30 12:20:01;Sell;0.57;USDJPY;120.578;;120.484;2015.10.30 12:30:12;120.484;;;44.47;[tp]
2015.10.30 12:19:00;Sell;0.40;USDJPY;120.562;;120.484;2015.10.30 12:30:12;120.484;;;25.90;[tp]
2015.10.30 12:17:00;Sell;0.29;USDJPY;120.547;;120.484;2015.10.30 12:30:12;120.484;;;15.16;[tp]
2015.10.30 12:11:00;Sell;0.21;USDJPY;120.527;;120.484;2015.10.30 12:30:12;120.484;;;7.49;[tp]
2015.10.30 10:49:01;Sell;0.79;GBPUSD;1.53572;;1.53465;2015.10.30 10:58:46;1.53465;;;84.53;[tp]
2015.10.30 10:47:00;Sell;0.57;GBPUSD;1.53557;;1.53465;2015.10.30 10:58:46;1.53465;;;52.44;[tp]
2015.10.30 10:46:01;Sell;0.40;GBPUSD;1.53512;;1.53465;2015.10.30 10:58:46;1.53465;;;18.80;[tp]
2015.10.30 10:29:01;Sell;0.29;GBPUSD;1.53484;;1.53465;2015.10.30 10:58:46;1.53465;;;5.51;[tp]
2015.10.30 10:26:01;Sell;0.21;GBPUSD;1.53466;;1.53465;2015.10.30 10:58:46;1.53465;;;0.21;[tp]
2015.10.30 06:46:04;Sell;0.40;GBPUSD;1.53570;;1.53347;2015.10.30 07:33:00;1.53347;;;89.20;[tp]
2015.10.30 06:45:00;Sell;0.29;GBPUSD;1.53423;;1.53347;2015.10.30 07:33:00;1.53347;;;22.04;[tp]
2015.10.30 06:44:01;Sell;0.21;GBPUSD;1.53389;;1.53347;2015.10.30 07:33:00;1.53347;;;8.82;[tp]
2015.10.30 04:51:01;Sell;1.11;USDJPY;121.434;;121.245;2015.10.30 05:10:48;121.245;;;173.03;[tp]
2015.10.30 04:50:00;Sell;0.79;USDJPY;121.384;;121.245;2015.10.30 05:10:48;121.245;;;90.57;[tp]
2015.10.30 04:44:00;Sell;0.57;USDJPY;121.360;;121.245;2015.10.30 05:10:48;121.245;;;54.06;[tp]
2015.10.30 04:34:01;Sell;0.40;USDJPY;121.350;;121.245;2015.10.30 05:10:48;121.245;;;34.64;[tp]
2015.10.30 04:32:00;Sell;0.29;USDJPY;121.256;;121.245;2015.10.30 05:10:48;121.245;;;2.63;[tp]
2015.10.30 04:31:00;Sell;0.21;USDJPY;121.108;;121.245;2015.10.30 05:10:48;121.245;;;-23.73;[tp]
2015.10.30 00:56:00;Sell;0.40;GBPUSD;1.53328;;1.53233;2015.10.30 01:11:33;1.53233;;;38.00;[tp]
2015.10.30 00:43:00;Sell;0.29;GBPUSD;1.53305;;1.53233;2015.10.30 01:11:33;1.53233;;;20.88;[tp]
2015.10.30 00:42:02;Sell;0.29;GBPUSD;1.53289;;1.53233;2015.10.30 01:11:33;1.53233;;;16.24;[tp]
2015.10.29 19:30:02;Sell;0.29;GBPUSD;1.53206;;1.53121;2015.10.29 19:58:30;1.53121;;;24.65;[tp]
2015.10.29 19:21:02;Sell;0.21;GBPUSD;1.53194;;1.53121;2015.10.29 19:58:30;1.53121;;;15.33;[tp]
2015.10.15 10:28:01;Buy;0.21;EURUSD;1.14308;;1.14405;2015.10.15 11:08:51;1.14405;;;20.37;[tp]
2015.10.15 10:01:06;Sell;0.29;USDJPY;118.462;;118.379;2015.10.15 10:13:58;118.379;;;20.33;[tp]
2015.10.15 09:24:01;Sell;0.21;USDJPY;118.449;;118.379;2015.10.15 10:13:58;118.379;;;12.42;[tp]
2015.10.15 08:48:01;Sell;1.11;GBPUSD;1.54944;;1.54846;2015.10.15 08:58:31;1.54846;;;108.78;[tp]
2015.10.15 08:43:01;Sell;0.57;GBPUSD;1.54924;;1.54846;2015.10.15 08:58:31;1.54846;;;44.46;[tp]
2015.10.15 08:42:01;Sell;0.40;GBPUSD;1.54906;;1.54846;2015.10.15 08:58:31;1.54846;;;24.00;[tp]
2015.10.15 08:40:05;Sell;0.29;GBPUSD;1.54884;;1.54846;2015.10.15 08:58:31;1.54846;;;11.02;[tp]
2015.10.15 08:37:08;Sell;0.21;GBPUSD;1.54866;;1.54846;2015.10.15 08:58:31;1.54846;;;4.20;[tp]
2015.10.15 07:31:00;Buy;1.11;EURUSD;1.14430;;1.14439;2015.10.15 08:38:22;1.14439;;;9.99;[tp]
2015.10.15 07:28:02;Buy;0.79;EURUSD;1.14491;;1.14439;2015.10.15 08:38:22;1.14439;;;-41.08;[tp]
2015.10.15 07:27:00;Buy;0.57;EURUSD;1.14521;;1.14439;2015.10.15 08:38:22;1.14439;;;-46.74;[tp]
2015.10.15 07:26:21;Buy;0.40;EURUSD;1.14570;;1.14439;2015.10.15 08:38:22;1.14439;;;-52.40;[tp]
2015.10.15 07:24:00;Buy;0.29;EURUSD;1.14587;;1.14439;2015.10.15 08:38:22;1.14439;;;-42.92;[tp]
2015.10.15 07:23:01;Buy;0.21;EURUSD;1.14628;;1.14439;2015.10.15 08:38:22;1.14439;;;-39.69;[tp]
2015.10.15 07:54:01;Sell;0.29;USDJPY;118.472;;118.355;2015.10.15 08:00:25;118.355;;;28.67;[tp]
2015.10.15 07:50:01;Sell;0.21;USDJPY;118.433;;118.355;2015.10.15 08:00:25;118.355;;;13.84;[tp]
2015.10.15 06:41:04;Sell;0.29;GBPUSD;1.54916;;1.54819;2015.10.15 06:53:53;1.54819;;;28.13;[tp]
2015.10.15 06:39:05;Sell;0.21;GBPUSD;1.54896;;1.54819;2015.10.15 06:53:53;1.54819;;;16.17;[tp]
2015.10.15 00:51:00;Sell;0.40;USDJPY;119.081;;118.972;2015.10.15 00:59:56;118.972;;;36.65;[tp]
2015.10.15 00:50:00;Sell;0.29;USDJPY;119.060;;118.972;2015.10.15 00:59:56;118.972;;;21.45;[tp]
2015.10.15 00:38:01;Sell;0.21;USDJPY;119.043;;118.972;2015.10.15 00:59:56;118.972;;;12.53;[tp]
2015.10.14 15:32:03;Sell;1.11;GBPUSD;1.54469;;1.54357;2015.10.14 15:37:59;1.54357;;;124.32;[tp]
2015.10.14 15:31:01;Sell;0.79;GBPUSD;1.54436;;1.54357;2015.10.14 15:37:59;1.54357;;;62.41;[tp]
2015.10.14 15:26:00;Sell;0.57;GBPUSD;1.54422;;1.54357;2015.10.14 15:37:59;1.54357;;;37.05;[tp]
2015.10.14 15:25:01;Sell;0.40;GBPUSD;1.54389;;1.54357;2015.10.14 15:37:59;1.54357;;;12.80;[tp]
2015.10.14 15:02:02;Sell;0.29;GBPUSD;1.54375;;1.54357;2015.10.14 15:37:59;1.54357;;;5.22;[tp]
2015.10.14 14:58:00;Sell;0.21;GBPUSD;1.54353;;1.54357;2015.10.14 15:37:59;1.54357;;;-0.84;[tp]
2015.10.14 13:56:00;Sell;0.40;USDJPY;119.509;;119.412;2015.10.14 14:15:28;119.412;;;32.49;[tp]
2015.10.14 13:53:02;Sell;0.29;USDJPY;119.488;;119.412;2015.10.14 14:15:28;119.412;;;18.46;[tp]
2015.10.14 13:47:00;Sell;0.21;USDJPY;119.468;;119.412;2015.10.14 14:15:28;119.412;;;9.85;[tp]
2015.10.14 13:51:00;Buy;0.29;EURUSD;1.14114;;1.14241;2015.10.14 14:10:21;1.14241;;;36.83;[tp]
2015.10.14 13:49:00;Buy;0.21;EURUSD;1.14140;;1.14241;2015.10.14 14:10:21;1.14241;;;21.21;[tp]
2015.10.14 13:39:02;Sell;0.57;GBPUSD;1.54241;;1.54071;2015.10.14 13:52:06;1.54071;;;96.90;[tp]
2015.10.14 13:12:00;Sell;0.40;GBPUSD;1.54212;;1.54071;2015.10.14 13:52:06;1.54071;;;56.40;[tp]
2015.10.14 13:08:00;Sell;0.29;GBPUSD;1.54198;;1.54071;2015.10.14 13:52:06;1.54071;;;36.83;[tp]
2015.10.14 12:32:03;Sell;0.21;GBPUSD;1.54183;;1.54071;2015.10.14 13:52:06;1.54071;;;23.52;[tp]
2015.10.14 12:28:03;Sell;0.79;USDJPY;119.638;;119.560;2015.10.14 12:30:03;119.560;;;51.54;[tp]
2015.10.14 12:20:00;Sell;0.57;USDJPY;119.628;;119.560;2015.10.14 12:30:03;119.560;;;32.42;[tp]
2015.10.14 12:17:00;Sell;0.40;USDJPY;119.615;;119.560;2015.10.14 12:30:03;119.560;;;18.40;[tp]
2015.10.14 12:15:04;Sell;0.29;USDJPY;119.606;;119.560;2015.10.14 12:30:03;119.560;;;11.16;[tp]
2015.10.14 12:10:02;Sell;0.21;USDJPY;119.595;;119.560;2015.10.14 12:30:03;119.560;;;6.15;[tp]
2015.10.14 11:13:03;Sell;0.40;GBPUSD;1.53722;;1.53621;2015.10.14 11:22:51;1.53621;;;40.40;[tp]
2015.10.14 11:10:04;Sell;0.29;GBPUSD;1.53707;;1.53621;2015.10.14 11:22:51;1.53621;;;24.94;[tp]
2015.10.14 11:03:01;Sell;0.21;GBPUSD;1.53683;;1.53621;2015.10.14 11:22:51;1.53621;;;13.02;[tp]
2015.10.14 10:17:00;Sell;0.21;GBPUSD;1.53695;;1.53592;2015.10.14 10:26:32;1.53592;;;21.63;[tp]
2015.10.14 09:00:01;Sell;1.11;GBPUSD;1.53646;;1.53456;2015.10.14 09:41:09;1.53456;;;210.90;[tp]
2015.10.14 08:59:00;Sell;0.79;GBPUSD;1.53588;;1.53456;2015.10.14 09:41:09;1.53456;;;104.28;[tp]
2015.10.14 08:54:02;Sell;0.57;GBPUSD;1.53552;;1.53456;2015.10.14 09:41:09;1.53456;;;54.72;[tp]
2015.10.14 08:53:01;Sell;0.40;GBPUSD;1.53445;;1.53456;2015.10.14 09:41:09;1.53456;;;-4.40;[tp]
2015.10.14 08:52:01;Sell;0.29;GBPUSD;1.53384;;1.53456;2015.10.14 09:41:09;1.53456;;;-20.88;[tp]
2015.10.14 08:51:00;Sell;0.21;GBPUSD;1.53368;;1.53456;2015.10.14 09:41:09;1.53456;;;-18.48;[tp]
2015.10.14 07:40:16;Sell;0.57;GBPUSD;1.53232;;1.53071;2015.10.14 07:49:40;1.53071;;;91.77;[tp]
2015.10.14 07:39:04;Sell;0.40;GBPUSD;1.53174;;1.53071;2015.10.14 07:49:40;1.53071;;;41.20;[tp]
2015.10.14 07:38:08;Sell;0.29;GBPUSD;1.53106;;1.53071;2015.10.14 07:49:40;1.53071;;;10.15;[tp]
2015.10.14 07:37:02;Sell;0.21;GBPUSD;1.53078;;1.53071;2015.10.14 07:49:40;1.53071;;;1.47;[tp]
2015.10.14 03:03:00;Sell;1.11;GBPUSD;1.52831;;1.52793;2015.10.14 05:19:14;1.52793;;;42.18;[tp]
2015.10.14 03:02:02;Sell;0.79;GBPUSD;1.52795;;1.52793;2015.10.14 05:19:14;1.52793;;;1.58;[tp]
2015.10.14 02:55:00;Sell;0.57;GBPUSD;1.52783;;1.52793;2015.10.14 05:19:14;1.52793;;;-5.70;[tp]
2015.10.14 02:50:11;Sell;0.40;GBPUSD;1.52765;;1.52793;2015.10.14 05:19:14;1.52793;;;-11.20;[tp]
2015.10.14 02:41:02;Sell;0.29;GBPUSD;1.52752;;1.52793;2015.10.14 05:19:14;1.52793;;;-11.89;[tp]
